numero,id,scientific.name,accepted.name,family,taxon.rank,taxon.status,search.str,Species,Freq_ITS_genbank,Prioridade
397,27398,Stevia heptachaeta DC.,NA,Asteraceae,species,accepted,Stevia heptachaeta,Stevia heptachaeta,0,Prioridade 1
398,27401,Stevia lundiana DC.,NA,Asteraceae,species,accepted,Stevia lundiana,Stevia lundiana,0,Prioridade 1
399,5532,Trixis antimenorrhoea (Schrank) Kuntze,NA,Asteraceae,species,accepted,Trixis antimenorrhoea,Trixis antimenorrhoea,0,Prioridade 1
400,16368,Trixis glutinosa D.Don,NA,Asteraceae,species,accepted,Trixis glutinosa,Trixis glutinosa,0,Prioridade 1
401,5535,Trixis nobilis (Vell.) Katinas,NA,Asteraceae,species,accepted,Trixis nobilis,Trixis nobilis,0,Prioridade 1
402,16376,Verbesina sordescens DC.,NA,Asteraceae,species,accepted,Verbesina sordescens,Verbesina sordescens,0,Prioridade 1
403,27438,Vernonanthura almedae (H.Rob.) H.Rob.,NA,Asteraceae,species,accepted,Vernonanthura almedae,Vernonanthura almedae,0,Prioridade 1
404,27440,Vernonanthura beyrichii (Less.) H.Rob.,NA,Asteraceae,species,accepted,Vernonanthura beyrichii,Vernonanthura beyrichii,0,Prioridade 1
405,27447,Vernonanthura ignobilis (Less.) H.Rob.,NA,Asteraceae,species,accepted,Vernonanthura ignobilis,Vernonanthura ignobilis,0,Prioridade 1
406,27452,Vernonanthura membranacea (Gardner) H.Rob.,NA,Asteraceae,species,accepted,Vernonanthura membranacea,Vernonanthura membranacea,0,Prioridade 1
407,602891,Vernonanthura polyanthes (Sprengel) Vega & Dematteis,NA,Asteraceae,species,accepted,Vernonanthura polyanthes,Vernonanthura polyanthes,0,Prioridade 1
412,27486,Viguiera nervosa Gardner,NA,Asteraceae,species,synonym,Viguiera nervosa,Viguiera nervosa,0,Prioridade 1
415,27498,Wedelia bishopii H.Rob.,NA,Asteraceae,species,accepted,Wedelia bishopii,Wedelia bishopii,0,Prioridade 1
416,27514,Wedelia vauthieri DC.,NA,Asteraceae,species,accepted,Wedelia vauthieri,Wedelia vauthieri,0,Prioridade 1
440,112408,Adenocalymma pedunculatum (Vell.) L.G.Lohmann,NA,Bignoniaceae,species,accepted,Adenocalymma pedunculatum,Adenocalymma pedunculatum,0,Prioridade 1
430,112465,Amphilophium elongatum (Vahl) L.G.Lohmann,NA,Bignoniaceae,species,accepted,Amphilophium elongatum,Amphilophium elongatum,0,Prioridade 1
417,112480,Amphilophium paniculatum (L.) Kunth,NA,Bignoniaceae,species,accepted,Amphilophium paniculatum,Amphilophium paniculatum,0,Prioridade 1
418,112500,Anemopaegma arvense (Vell.) Stellfeld ex de Souza,NA,Bignoniaceae,species,accepted,Anemopaegma arvense,Anemopaegma arvense,0,Prioridade 1
419,112506,Anemopaegma chamberlaynii (Sims) Bureau & K.Schum.,NA,Bignoniaceae,species,accepted,Anemopaegma chamberlaynii,Anemopaegma chamberlaynii,0,Prioridade 1
420,112517,Anemopaegma glaucum Mart. ex DC.,NA,Bignoniaceae,species,accepted,Anemopaegma glaucum,Anemopaegma glaucum,0,Prioridade 1
442,112877,Bignonia corymbosa (Vent.) L.G.Lohmann,NA,Bignoniaceae,species,accepted,Bignonia corymbosa,Bignonia corymbosa,0,Prioridade 1
429,114007,Crescentia cujete L.,NA,Bignoniaceae,species,accepted,Crescentia cujete,Crescentia cujete,0,Prioridade 1
426,113238,Cuspidaria pulchra (Cham.) L.G.Lohmann,NA,Bignoniaceae,species,accepted,Cuspidaria pulchra,Cuspidaria pulchra,0,Prioridade 1
427,113240,Cuspidaria sceptrum (Cham.) L.G.Lohmann,NA,Bignoniaceae,species,accepted,Cuspidaria sceptrum,Cuspidaria sceptrum,0,Prioridade 1
439,113320,Dolichandra unguis-cati (L.) L.G.Lohmann,NA,Bignoniaceae,species,accepted,Dolichandra unguis-cati,Dolichandra unguis-cati,0,Prioridade 1
422,113363,Fridericia craterophora (DC.) L.G.Lohmann,NA,Bignoniaceae,species,accepted,Fridericia craterophora,Fridericia craterophora,0,Prioridade 1
423,113373,Fridericia florida (DC.) L.G.Lohmann,NA,Bignoniaceae,species,accepted,Fridericia florida,Fridericia florida,0,Prioridade 1
424,113374,Fridericia formosa (Bureau) L.G.Lohmann,NA,Bignoniaceae,species,accepted,Fridericia formosa,Fridericia formosa,0,Prioridade 1
421,113396,Fridericia platyphylla (Cham.) L.G.Lohmann,NA,Bignoniaceae,species,accepted,Fridericia platyphylla,Fridericia platyphylla,0,Prioridade 1
428,113412,Fridericia triplinervia (Mart. ex DC.) L.G.Lohmann,NA,Bignoniaceae,species,accepted,Fridericia triplinervia,Fridericia triplinervia,0,Prioridade 1
431,114091,Handroanthus ochraceus (Cham.) Mattos,NA,Bignoniaceae,species,accepted,Handroanthus ochraceus,Handroanthus ochraceus,0,Prioridade 1
433,117466,Handroanthus serratifolius (Vahl) S.Grose,NA,Bignoniaceae,species,accepted,Handroanthus serratifolius,Handroanthus serratifolius,0,Prioridade 1
434,114098,Handroanthus umbellatus (Sond.) Mattos,NA,Bignoniaceae,species,accepted,Handroanthus umbellatus,Handroanthus umbellatus,0,Prioridade 1
435,114113,Jacaranda caroba (Vell.) DC.,NA,Bignoniaceae,species,accepted,Jacaranda caroba,Jacaranda caroba,0,Prioridade 1
437,114147,Jacaranda jasminoides (Thunb.) Sandwith,NA,Bignoniaceae,species,accepted,Jacaranda jasminoides,Jacaranda jasminoides,0,Prioridade 1
436,114185,Jacaranda rufa Silva Manso,NA,Bignoniaceae,species,accepted,Jacaranda rufa,Jacaranda rufa,0,Prioridade 1
438,114196,Jacaranda ulei Bureau & K.Schum.,NA,Bignoniaceae,species,accepted,Jacaranda ulei,Jacaranda ulei,0,Prioridade 1
443,113866,Pyrostegia venusta (Ker Gawl.) Miers,NA,Bignoniaceae,species,accepted,Pyrostegia venusta,Pyrostegia venusta,0,Prioridade 1
444,113931,Stizophyllum perforatum (Cham.) Miers,NA,Bignoniaceae,species,accepted,Stizophyllum perforatum,Stizophyllum perforatum,0,Prioridade 1
432,114338,Tabebuia roseoalba (Ridl.) Sandwith,NA,Bignoniaceae,species,accepted,Tabebuia roseoalba,Tabebuia roseoalba,0,Prioridade 1
441,113952,Tanaecium pyramidatum (Rich.) L.G.Lohmann,NA,Bignoniaceae,species,accepted,Tanaecium pyramidatum,Tanaecium pyramidatum,0,Prioridade 1
445,113996,Xylophragma myrianthum (Cham.) Sprague,NA,Bignoniaceae,species,accepted,Xylophragma myrianthum,Xylophragma myrianthum,0,Prioridade 1
425,113998,Xylophragma platyphyllum (DC.) L.G.Lohmann,NA,Bignoniaceae,species,accepted,Xylophragma platyphyllum,Xylophragma platyphyllum,0,Prioridade 1
446,114466,Zeyheria montana Mart.,NA,Bignoniaceae,species,accepted,Zeyheria montana,Zeyheria montana,0,Prioridade 1
447,5745,Bixa orellana L.,NA,Bixaceae,species,accepted,Bixa orellana,Bixa orellana,0,Prioridade 1
451,105122,Euploca salicoides (Cham.) J.I.M.Melo & Semir,NA,Boraginaceae,species,accepted,Euploca salicoides,Euploca salicoides,0,Prioridade 1
452,603531,Myriopus breviflorus (DC.) Luebert,NA,Boraginaceae,species,accepted,Myriopus breviflorus,Myriopus breviflorus,0,Prioridade 1
448,105403,Varronia calocephala (Cham.) Friesen,NA,Boraginaceae,species,accepted,Varronia calocephala,Varronia calocephala,0,Prioridade 1
449,105541,Varronia polycephala Lam.,NA,Boraginaceae,species,accepted,Varronia polycephala,Varronia polycephala,0,Prioridade 1
450,105534,Varronia truncata (Fresen.) Borhidi,NA,Boraginaceae,species,accepted,Varronia truncata,Varronia truncata,0,Prioridade 1
25,5771,Aechmea bromeliifolia (Rudge) Baker,NA,Bromeliaceae,species,accepted,Aechmea bromeliifolia,Aechmea bromeliifolia,0,Prioridade 1
26,5827,Aechmea lamarchei Mez,NA,Bromeliaceae,species,accepted,Aechmea lamarchei,Aechmea lamarchei,0,Prioridade 1
27,5911,Ananas ananassoides (Baker) L.B.Sm.,NA,Bromeliaceae,species,accepted,Ananas ananassoides,Ananas ananassoides,0,Prioridade 1
29,5912,Ananas bracteatus (Lindl.) Schult. & Schult.f.,NA,Bromeliaceae,species,accepted,Ananas bracteatus,Ananas bracteatus,0,Prioridade 1
28,16574,Ananas comosus (L.) Merril,NA,Bromeliaceae,species,accepted,Ananas comosus,Ananas comosus,0,Prioridade 1
30,5957,Bromelia balansae Mez,NA,Bromeliaceae,species,accepted,Bromelia balansae,Bromelia balansae,0,Prioridade 1
31,27613,Bromelia glaziovii Mez,NA,Bromeliaceae,species,accepted,Bromelia glaziovii,Bromelia glaziovii,0,Prioridade 1
32,16577,Bromelia interior L.B.Sm.,NA,Bromeliaceae,species,accepted,Bromelia interior,Bromelia interior,0,Prioridade 1
33,27631,Dyckia aurea L.B.Sm.,NA,Bromeliaceae,species,accepted,Dyckia aurea,Dyckia aurea,0,Prioridade 1
34,27634,Dyckia brasiliana L.B.Sm.,NA,Bromeliaceae,species,accepted,Dyckia brasiliana,Dyckia brasiliana,0,Prioridade 1
35,27652,Dyckia machrisiana L.B.Sm.,NA,Bromeliaceae,species,accepted,Dyckia machrisiana,Dyckia machrisiana,0,Prioridade 1
36,6375,Tillandsia gardneri Lindl.,NA,Bromeliaceae,species,accepted,Tillandsia gardneri,Tillandsia gardneri,0,Prioridade 1
37,6409,Tillandsia tenuifolia L.,NA,Bromeliaceae,species,accepted,Tillandsia tenuifolia,Tillandsia tenuifolia,0,Prioridade 1
453,1512,Epiphyllum phyllanthus (L.) Haw.,NA,Cactaceae,species,accepted,Epiphyllum phyllanthus,Epiphyllum phyllanthus,0,Prioridade 1
466,16873,Kielmeyera abdita Saddi,NA,Calophyllaceae,species,accepted,Kielmeyera abdita,Kielmeyera abdita,0,Prioridade 1
467,6860,Kielmeyera coriacea Mart. & Zucc.,NA,Calophyllaceae,species,accepted,Kielmeyera coriacea,Kielmeyera coriacea,0,Prioridade 1
468,6866,Kielmeyera grandiflora (Wawra) Saddi,NA,Calophyllaceae,species,accepted,Kielmeyera grandiflora,Kielmeyera grandiflora,0,Prioridade 1
469,16878,Kielmeyera rubriflora Cambess.,NA,Calophyllaceae,species,accepted,Kielmeyera rubriflora,Kielmeyera rubriflora,0,Prioridade 1
470,28326,Kielmeyera speciosa A.St.-Hil.,NA,Calophyllaceae,species,accepted,Kielmeyera speciosa,Kielmeyera speciosa,0,Prioridade 1
471,28328,Kielmeyera variabilis Mart. & Zucc.,NA,Calophyllaceae,species,accepted,Kielmeyera variabilis,Kielmeyera variabilis,0,Prioridade 1
454,16681,Centropogon cornutus (L.) Druce,NA,Campanulaceae,species,accepted,Centropogon cornutus,Centropogon cornutus,0,Prioridade 1
455,28240,Lobelia brasiliensis A.O.S.Vieira & G.J.Sheph.,NA,Campanulaceae,species,accepted,Lobelia brasiliensis,Lobelia brasiliensis,0,Prioridade 1
456,28241,Lobelia camporum Pohl,NA,Campanulaceae,species,accepted,Lobelia camporum,Lobelia camporum,0,Prioridade 1
457,16690,Lobelia organensis Gardner,NA,Campanulaceae,species,accepted,Lobelia organensis,Lobelia organensis,0,Prioridade 1
458,28252,Siphocampylus nitidus Pohl,NA,Campanulaceae,species,accepted,Siphocampylus nitidus,Siphocampylus nitidus,0,Prioridade 1
460,6678,Citronella gongonha (Mart.) R.A.Howard,NA,Cardiopteridaceae,species,accepted,Citronella gongonha,Citronella gongonha,0,Prioridade 1
461,16765,Couepia grandiflora (Mart. & Zucc.) Benth.,NA,Chrysobalanaceae,species,accepted,Couepia grandiflora,Couepia grandiflora,0,Prioridade 1
462,16799,Hirtella gracilipes (Hook.f.) Prance,NA,Chrysobalanaceae,species,accepted,Hirtella gracilipes,Hirtella gracilipes,0,Prioridade 1
463,16802,Hirtella martiana Hook.f.,NA,Chrysobalanaceae,species,accepted,Hirtella martiana,Hirtella martiana,0,Prioridade 1
464,16823,Licania dealbata Hook.f.,NA,Chrysobalanaceae,species,accepted,Licania dealbata,Licania dealbata,0,Prioridade 1
465,28291,Parinari obtusifolia Hook.f.,NA,Chrysobalanaceae,species,accepted,Parinari obtusifolia,Parinari obtusifolia,0,Prioridade 1
472,22507,Buchenavia tomentosa Eichler,NA,Combretaceae,species,accepted,Buchenavia tomentosa,Buchenavia tomentosa,0,Prioridade 1
473,16896,Terminalia argentea Mart.,NA,Combretaceae,species,accepted,Terminalia argentea,Terminalia argentea,0,Prioridade 1
474,16898,Terminalia fagifolia Mart.,NA,Combretaceae,species,accepted,Terminalia fagifolia,Terminalia fagifolia,0,Prioridade 1
475,6917,Terminalia glabrescens Mart.,NA,Combretaceae,species,accepted,Terminalia glabrescens,Terminalia glabrescens,0,Prioridade 1
476,28350,Terminalia phaeocarpa Eichler,NA,Combretaceae,species,accepted,Terminalia phaeocarpa,Terminalia phaeocarpa,0,Prioridade 1
38,16911,Commelina diffusa Burm.f.,NA,Commelinaceae,species,accepted,Commelina diffusa,Commelina diffusa,0,Prioridade 1
39,16913,Commelina obliqua Vahl,NA,Commelinaceae,species,accepted,Commelina obliqua,Commelina obliqua,0,Prioridade 1
477,16932,Connarus suberosus Planch.,NA,Connaraceae,species,accepted,Connarus suberosus,Connarus suberosus,0,Prioridade 1
478,16938,Rourea induta Planch.,NA,Connaraceae,species,accepted,Rourea induta,Rourea induta,0,Prioridade 1
479,16966,Evolvulus filipes Mart.,NA,Convolvulaceae,species,accepted,Evolvulus filipes,Evolvulus filipes,0,Prioridade 1
480,28388,Evolvulus lagopodioides Meisn.,NA,Convolvulaceae,species,accepted,Evolvulus lagopodioides,Evolvulus lagopodioides,0,Prioridade 1
481,7024,Ipomoea argentea Meisn.,NA,Convolvulaceae,species,accepted,Ipomoea argentea,Ipomoea argentea,0,Prioridade 1
482,7031,Ipomoea campestris Meisn.,NA,Convolvulaceae,species,accepted,Ipomoea campestris,Ipomoea campestris,0,Prioridade 1
483,28418,Ipomoea pinifolia Meisn.,NA,Convolvulaceae,species,accepted,Ipomoea pinifolia,Ipomoea pinifolia,0,Prioridade 1
484,7053,Ipomoea procumbens Mart. ex Choisy,NA,Convolvulaceae,species,accepted,Ipomoea procumbens,Ipomoea procumbens,0,Prioridade 1
485,7054,Ipomoea procurrens Meisn.,NA,Convolvulaceae,species,accepted,Ipomoea procurrens,Ipomoea procurrens,0,Prioridade 1
486,135685,Ipomoea reticulata O'Donell,NA,Convolvulaceae,species,accepted,Ipomoea reticulata,Ipomoea reticulata,0,Prioridade 1
487,28424,Ipomoea schomburgkii Choisy,NA,Convolvulaceae,species,accepted,Ipomoea schomburgkii,Ipomoea schomburgkii,0,Prioridade 1
488,116565,Ipomoea squamisepala O'Donell,NA,Convolvulaceae,species,accepted,Ipomoea squamisepala,Ipomoea squamisepala,0,Prioridade 1
489,7070,Ipomoea tubata Nees,NA,Convolvulaceae,species,accepted,Ipomoea tubata,Ipomoea tubata,0,Prioridade 1
490,7095,Merremia aegyptia (L.) Urb.,NA,Convolvulaceae,species,accepted,Merremia aegyptia,Merremia aegyptia,0,Prioridade 1
491,7096,Merremia cissoides (Lam.) Hallier f.,NA,Convolvulaceae,species,accepted,Merremia cissoides,Merremia cissoides,0,Prioridade 1
492,7097,Merremia contorquens (Choisy) Hallier f.,NA,Convolvulaceae,species,accepted,Merremia contorquens,Merremia contorquens,0,Prioridade 1
493,7098,Merremia digitata (Spreng.) Hallier f.,NA,Convolvulaceae,species,accepted,Merremia digitata,Merremia digitata,0,Prioridade 1
494,17030,Merremia digitata var. ericoides (Meisn.) D.F.Austin & Staples,NA,Convolvulaceae,variety,accepted,Merremia digitata var. ericoides,Merremia digitata var. ericoides,0,Prioridade 1
495,7100,Merremia macrocalyx (Ruiz & Pav.) O'Donell,NA,Convolvulaceae,species,accepted,Merremia macrocalyx,Merremia macrocalyx,0,Prioridade 1
496,7101,Merremia tomentosa (Choisy) Hallier f.,NA,Convolvulaceae,species,accepted,Merremia tomentosa,Merremia tomentosa,0,Prioridade 1
497,7108,Operculina macrocarpa (L.) Urb.,NA,Convolvulaceae,species,accepted,Operculina macrocarpa,Operculina macrocarpa,0,Prioridade 1
498,17062,Cayaponia tayuya (Vell.) Cogn.,NA,Cucurbitaceae,species,accepted,Cayaponia tayuya,Cayaponia tayuya,0,Prioridade 1
499,28459,Cayaponia weddellii (Naudin) Gomes-Klein,NA,Cucurbitaceae,species,accepted,Cayaponia weddellii,Cayaponia weddellii,0,Prioridade 1
500,82119,Cucurbita maxima Duchesne ex Lam.,NA,Cucurbitaceae,species,accepted,Cucurbita maxima,Cucurbita maxima,0,Prioridade 1
501,17090,Luffa cylindrica (L.) M.Roem.,NA,Cucurbitaceae,species,accepted,Luffa cylindrica,Luffa cylindrica,0,Prioridade 1
502,128744,Melothria campestris (Naudin) H. Schaef. & S.S. Renner,NA,Cucurbitaceae,species,accepted,Melothria campestris,Melothria campestris,0,Prioridade 1
503,103453,Melothrianthus smilacifolius (Cogn.) Mart.Crov.,NA,Cucurbitaceae,species,accepted,Melothrianthus smilacifolius,Melothrianthus smilacifolius,0,Prioridade 1
504,28472,Wilbrandia hibiscoides Silva Manso,NA,Cucurbitaceae,species,accepted,Wilbrandia hibiscoides,Wilbrandia hibiscoides,0,Prioridade 1
505,7121,Lamanonia brasiliensis Zickel & LeitÌ£o,NA,Cunoniaceae,species,accepted,Lamanonia brasiliensis,Lamanonia brasiliensis,0,Prioridade 1
40,34867,Ascolepis brasiliensis (Kunth) Benth. ex C.B.Clarke,NA,Cyperaceae,species,accepted,Ascolepis brasiliensis,Ascolepis brasiliensis,0,Prioridade 1
41,25397,Bulbostylis consanguinea (Kunth) C.B.Clarke,NA,Cyperaceae,species,accepted,Bulbostylis consanguinea,Bulbostylis consanguinea,0,Prioridade 1
42,25400,Bulbostylis emmerichiae T.Koyama,NA,Cyperaceae,species,accepted,Bulbostylis emmerichiae,Bulbostylis emmerichiae,0,Prioridade 1
43,34885,Bulbostylis fasciculata Uittien,NA,Cyperaceae,species,accepted,Bulbostylis fasciculata,Bulbostylis fasciculata,0,Prioridade 1
44,17126,Bulbostylis jacobinae (Steud.) Lindm.,NA,Cyperaceae,species,accepted,Bulbostylis jacobinae,Bulbostylis jacobinae,0,Prioridade 1
45,17127,Bulbostylis junciformis (Kunth) C.B.Clarke,NA,Cyperaceae,species,accepted,Bulbostylis junciformis,Bulbostylis junciformis,0,Prioridade 1
46,28494,Bulbostylis loefgrenii (Boeckeler) Prata & M.G.LÌ_pez,NA,Cyperaceae,species,accepted,Bulbostylis loefgrenii,Bulbostylis loefgrenii,0,Prioridade 1
47,17129,Bulbostylis paradoxa (Spreng.) Lindm.,NA,Cyperaceae,species,accepted,Bulbostylis paradoxa,Bulbostylis paradoxa,0,Prioridade 1
48,7156,Bulbostylis scabra (J.Presl & C.Presl) C.B.Clarke,NA,Cyperaceae,species,accepted,Bulbostylis scabra,Bulbostylis scabra,0,Prioridade 1
49,25404,Bulbostylis sellowiana (Kunth) Palla,NA,Cyperaceae,species,accepted,Bulbostylis sellowiana,Bulbostylis sellowiana,0,Prioridade 1
50,25405,Bulbostylis sphaerocephala (Boeckeler) C.B.Clarke,NA,Cyperaceae,species,accepted,Bulbostylis sphaerocephala,Bulbostylis sphaerocephala,0,Prioridade 1
51,7157,Bulbostylis truncata (Nees) M.T.Strong,NA,Cyperaceae,species,accepted,Bulbostylis truncata,Bulbostylis truncata,0,Prioridade 1
52,7160,Calyptrocarya glomerulata (Brongn.) Urb.,NA,Cyperaceae,species,accepted,Calyptrocarya glomerulata,Calyptrocarya glomerulata,0,Prioridade 1
54,28520,Eleocharis jelskiana Boeckeler,NA,Cyperaceae,species,accepted,Eleocharis jelskiana,Eleocharis jelskiana,0,Prioridade 1
53,17212,Kyllinga odorata Vahl,NA,Cyperaceae,species,accepted,Kyllinga odorata,Kyllinga odorata,0,Prioridade 1
55,17214,Kyllinga pumila Michx.,NA,Cyperaceae,species,accepted,Kyllinga pumila,Kyllinga pumila,0,Prioridade 1
56,17225,Rhynchospora albiceps Kunth,NA,Cyperaceae,species,accepted,Rhynchospora albiceps,Rhynchospora albiceps,0,Prioridade 1
63,135523,Rhynchospora albobracteata A.C.AraÌ¼jo,NA,Cyperaceae,species,accepted,Rhynchospora albobracteata,Rhynchospora albobracteata,0,Prioridade 1
57,17235,Rhynchospora consanguinea (Kunth) Boeckeler,NA,Cyperaceae,species,accepted,Rhynchospora consanguinea,Rhynchospora consanguinea,0,Prioridade 1
58,17237,Rhynchospora elatior Kunth,NA,Cyperaceae,species,accepted,Rhynchospora elatior,Rhynchospora elatior,0,Prioridade 1
59,17239,Rhynchospora emaciata (Nees) Boeckeler,NA,Cyperaceae,species,accepted,Rhynchospora emaciata,Rhynchospora emaciata,0,Prioridade 1
60,7271,Rhynchospora exaltata Kunth,NA,Cyperaceae,species,accepted,Rhynchospora exaltata,Rhynchospora exaltata,0,Prioridade 1
61,17242,Rhynchospora globosa (Kunth) Roem. & Schult.,NA,Cyperaceae,species,accepted,Rhynchospora globosa,Rhynchospora globosa,0,Prioridade 1
62,28561,Rhynchospora patuligluma C.B.Clarke ex Lindm.,NA,Cyperaceae,species,accepted,Rhynchospora patuligluma,Rhynchospora patuligluma,0,Prioridade 1
64,17255,Rhynchospora robusta (Kunth) Boeckeler,NA,Cyperaceae,species,accepted,Rhynchospora robusta,Rhynchospora robusta,0,Prioridade 1
65,28567,Rhynchospora terminalis Nees ex Steud.,NA,Cyperaceae,species,accepted,Rhynchospora terminalis,Rhynchospora terminalis,0,Prioridade 1
66,35231,Rhynchospora triflora Vahl,NA,Cyperaceae,species,accepted,Rhynchospora triflora,Rhynchospora triflora,0,Prioridade 1
67,7293,Scleria bracteata Cav.,NA,Cyperaceae,species,accepted,Scleria bracteata,Scleria bracteata,0,Prioridade 1
68,7301,Scleria latifolia Sw.,NA,Cyperaceae,species,accepted,Scleria latifolia,Scleria latifolia,0,Prioridade 1
69,7302,Scleria leptostachya Kunth,NA,Cyperaceae,species,accepted,Scleria leptostachya,Scleria leptostachya,0,Prioridade 1
70,7308,Scleria mitis P.J.Bergius,NA,Cyperaceae,species,accepted,Scleria mitis,Scleria mitis,0,Prioridade 1
71,7310,Scleria panicoides Kunth,NA,Cyperaceae,species,accepted,Scleria panicoides,Scleria panicoides,0,Prioridade 1
72,7314,Scleria scabra Willd.,NA,Cyperaceae,species,accepted,Scleria scabra,Scleria scabra,0,Prioridade 1
506,17277,Tapura amazonica Poepp. & Endl.,NA,Dichapetalaceae,species,accepted,Tapura amazonica,Tapura amazonica,0,Prioridade 1
507,17288,Doliocarpus elegans Eichler,NA,Dilleniaceae,species,accepted,Doliocarpus elegans,Doliocarpus elegans,0,Prioridade 1
73,7374,Dioscorea amaranthoides C.Presl,NA,Dioscoreaceae,species,accepted,Dioscorea amaranthoides,Dioscorea amaranthoides,0,Prioridade 1
74,7389,Dioscorea hassleriana Chodat,NA,Dioscoreaceae,species,accepted,Dioscorea hassleriana,Dioscorea hassleriana,0,Prioridade 1
75,7399,Dioscorea multiflora Mart. ex Griseb.,NA,Dioscoreaceae,species,accepted,Dioscorea multiflora,Dioscorea multiflora,0,Prioridade 1
508,7436,Diospyros hispida A.DC.,NA,Ebenaceae,species,accepted,Diospyros hispida,Diospyros hispida,0,Prioridade 1
509,7447,Sloanea guianensis (Aubl.) Benth.,NA,Elaeocarpaceae,species,accepted,Sloanea guianensis,Sloanea guianensis,0,Prioridade 1
510,103503,Sloanea hirsuta (Schott) Planch. ex Benth.,NA,Elaeocarpaceae,species,accepted,Sloanea hirsuta,Sloanea hirsuta,0,Prioridade 1
511,7455,Agarista chlorantha (Cham.) G.Don,NA,Ericaceae,species,accepted,Agarista chlorantha,Agarista chlorantha,0,Prioridade 1
512,7462,Agarista oleifolia (Cham.) G.Don,NA,Ericaceae,species,accepted,Agarista oleifolia,Agarista oleifolia,0,Prioridade 1
76,28662,Actinocephalus claussenianus (KÌ¦rn.) Sano,NA,Eriocaulaceae,species,accepted,Actinocephalus claussenianus,Actinocephalus claussenianus,0,Prioridade 1
77,7521,Eriocaulon dictyophyllum KÌ¦rn.,NA,Eriocaulaceae,species,accepted,Eriocaulon dictyophyllum,Eriocaulon dictyophyllum,0,Prioridade 1
79,111719,Paepalanthus chiquitensis Herzog,NA,Eriocaulaceae,species,accepted,Paepalanthus chiquitensis,Paepalanthus chiquitensis,0,Prioridade 1
78,28958,Paepalanthus scandens Ruhland,NA,Eriocaulaceae,species,accepted,Paepalanthus scandens,Paepalanthus scandens,0,Prioridade 1
80,7658,Syngonanthus densiflorus (KÌ¦rn.) Ruhland,NA,Eriocaulaceae,species,accepted,Syngonanthus densiflorus,Syngonanthus densiflorus,0,Prioridade 1
81,29062,Syngonanthus goyazensis (KÌ¦rn.) Ruhland,NA,Eriocaulaceae,species,accepted,Syngonanthus goyazensis,Syngonanthus goyazensis,0,Prioridade 1
82,29107,Syngonanthus pulcher Ruhland,NA,Eriocaulaceae,species,accepted,Syngonanthus pulcher,Syngonanthus pulcher,0,Prioridade 1
83,7677,Syngonanthus xeranthemoides (Bong.) Ruhland,Comanthera xeranthemoides (Bong.) L.R.Parra & Giul. var. xeranthemoides,Eriocaulaceae,species,synonym,Syngonanthus xeranthemoides,Syngonanthus xeranthemoides,0,Prioridade 1
514,17419,Erythroxylum campestre A.St.-Hil.,NA,Erythroxylaceae,species,accepted,Erythroxylum campestre,Erythroxylum campestre,0,Prioridade 1
515,7697,Erythroxylum daphnites Mart.,NA,Erythroxylaceae,species,accepted,Erythroxylum daphnites,Erythroxylum daphnites,0,Prioridade 1
516,17420,Erythroxylum engleri O.E.Schulz,NA,Erythroxylaceae,species,accepted,Erythroxylum engleri,Erythroxylum engleri,0,Prioridade 1
517,17434,Erythroxylum suberosum A.St.-Hil.,NA,Erythroxylaceae,species,accepted,Erythroxylum suberosum,Erythroxylum suberosum,0,Prioridade 1
518,17436,Erythroxylum subrotundum A.St.-Hil.,NA,Erythroxylaceae,species,accepted,Erythroxylum subrotundum,Erythroxylum subrotundum,0,Prioridade 1
519,25454,Erythroxylum tortuosum Mart.,NA,Erythroxylaceae,species,accepted,Erythroxylum tortuosum,Erythroxylum tortuosum,0,Prioridade 1
513,603726,Erythroxylum umbu Costa-Lima,NA,Erythroxylaceae,species,accepted,Erythroxylum umbu,Erythroxylum umbu,0,Prioridade 1
520,17438,Erythroxylum vacciniifolium Mart.,NA,Erythroxylaceae,species,accepted,Erythroxylum vacciniifolium,Erythroxylum vacciniifolium,0,Prioridade 1
521,29140,Acalypha claussenii (Turcz.) MÌ_ll.Arg.,NA,Euphorbiaceae,species,accepted,Acalypha claussenii,Acalypha claussenii,0,Prioridade 1
522,17456,Alchornea glandulosa Poepp. & Endl.,NA,Euphorbiaceae,species,accepted,Alchornea glandulosa,Alchornea glandulosa,0,Prioridade 1
523,17458,Alchornea triplinervia (Spreng.) MÌ_ll.Arg.,NA,Euphorbiaceae,species,accepted,Alchornea triplinervia,Alchornea triplinervia,0,Prioridade 1
524,29149,Bernardia hirsutissima (Baill.) MÌ_ll.Arg.,NA,Euphorbiaceae,species,accepted,Bernardia hirsutissima,Bernardia hirsutissima,0,Prioridade 1
525,29169,Croton abaitensis Baill.,NA,Euphorbiaceae,species,accepted,Croton abaitensis,Croton abaitensis,0,Prioridade 1
526,25474,Croton adenodontus (MÌ_ll.Arg.) MÌ_ll.Arg.,NA,Euphorbiaceae,species,accepted,Croton adenodontus,Croton adenodontus,0,Prioridade 1
527,17507,Croton campestris A.St.-Hil.,NA,Euphorbiaceae,species,accepted,Croton campestris,Croton campestris,0,Prioridade 1
528,29192,Croton didrichsenii G.L.Webster,NA,Euphorbiaceae,species,accepted,Croton didrichsenii,Croton didrichsenii,0,Prioridade 1
